sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,30.0,40.0,0.9,1.2,0.9935807370274083
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,30.0,40.0,0.9,1.2,0.9943253573529368
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,30.0,40.0,0.9,1.2,0.9928361167018799
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,30.0,40.0,1.2,2.1,1.0103314151434084
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,30.0,40.0,1.2,2.1,1.010747543072471
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,30.0,40.0,1.2,2.1,1.0099152872143458
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,30.0,40.0,2.1,2.4,1.0252235483989323
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,30.0,40.0,2.1,2.4,1.025986328386256
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,30.0,40.0,2.1,2.4,1.0244607684116085
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,40.0,50.0,0.0,0.9,0.9965589764410334
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,40.0,50.0,0.0,0.9,0.9967601534916039
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,40.0,50.0,0.0,0.9,0.996357799390463
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,40.0,50.0,0.9,1.2,0.9964126900350697
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,40.0,50.0,0.9,1.2,0.9968042786327733
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,40.0,50.0,0.9,1.2,0.9960211014373661
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,40.0,50.0,1.2,2.1,1.0051877686811932
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,40.0,50.0,1.2,2.1,1.0054156365191738
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,40.0,50.0,1.2,2.1,1.0049599008432126
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,40.0,50.0,2.1,2.4,1.0124813495371339
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,40.0,50.0,2.1,2.4,1.012970977966363
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,40.0,50.0,2.1,2.4,1.0119917211079048
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,50.0,60.0,0.0,0.9,0.9972684655153375
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,50.0,60.0,0.0,0.9,0.9976435869645712
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,50.0,60.0,0.0,0.9,0.9968933440661039
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,50.0,60.0,0.9,1.2,0.9972477596587254
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,50.0,60.0,0.9,1.2,0.997956978364164
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,50.0,60.0,0.9,1.2,0.9965385409532868
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,50.0,60.0,1.2,2.1,1.0028513047622143
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,50.0,60.0,1.2,2.1,1.0032705629189058
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,50.0,60.0,1.2,2.1,1.0024320466055228
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,50.0,60.0,2.1,2.4,1.007102696957796
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,50.0,60.0,2.1,2.4,1.0080577502049721
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,50.0,60.0,2.1,2.4,1.00614764371062
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,60.0,99999.0,0.0,0.9,0.9983348483359887
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,60.0,99999.0,0.0,0.9,0.9988454919503876
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,60.0,99999.0,0.0,0.9,0.9978242047215898
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,60.0,99999.0,0.9,1.2,0.9992036884205017
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,60.0,99999.0,0.9,1.2,1.0001820126936916
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,60.0,99999.0,0.9,1.2,0.9982253641473117
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,60.0,99999.0,1.2,2.1,1.0019835090281612
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,60.0,99999.0,1.2,2.1,1.002605490052905
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,60.0,99999.0,1.2,2.1,1.0013615280034176
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,central,60.0,99999.0,2.1,2.4,1.0045863747864294
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,up,60.0,99999.0,2.1,2.4,1.0061354041758956
NUM_TightRelIso_DEN_MediumID_pt_abseta_stat,down,60.0,99999.0,2.1,2.4,1.0030373453969632
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,0.0,25.0,0.0,0.9,0.9875959276750657
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,0.0,25.0,0.0,0.9,0.9884716975040848
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,0.0,25.0,0.0,0.9,0.9867201578460465
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,0.0,25.0,0.9,1.2,0.9864189571054587
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,0.0,25.0,0.9,1.2,0.9875073576230723
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,0.0,25.0,0.9,1.2,0.9853305565878451
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,0.0,25.0,1.2,2.1,1.0287432256996452
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,0.0,25.0,1.2,2.1,1.029325201736075
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,0.0,25.0,1.2,2.1,1.0281612496632153
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,0.0,25.0,2.1,2.4,1.0653280092553012
